subject,item,resp,correct,rt,age,gender,income,edu
80,1,7,0,15084,32,Male,50000-74999,BachelorDegree
80,2,1,1,19697,32,Male,50000-74999,BachelorDegree
80,3,1,0,2409,32,Male,50000-74999,BachelorDegree
80,4,1,0,1380,32,Male,50000-74999,BachelorDegree
80,5,1,0,31711,32,Male,50000-74999,BachelorDegree
80,6,1,1,29699,32,Male,50000-74999,BachelorDegree
80,7,2,0,35366,32,Male,50000-74999,BachelorDegree
80,8,2,0,34673,32,Male,50000-74999,BachelorDegree
80,9,8,1,44583,32,Male,50000-74999,BachelorDegree
80,10,5,0,45778,32,Male,50000-74999,BachelorDegree
80,11,5,1,32618,32,Male,50000-74999,BachelorDegree
80,12,5,0,33010,32,Male,50000-74999,BachelorDegree
80,13,2,1,58929,32,Male,50000-74999,BachelorDegree
80,14,2,0,34720,32,Male,50000-74999,BachelorDegree
80,15,2,1,81618,32,Male,50000-74999,BachelorDegree
80,16,4,1,43920,32,Male,50000-74999,BachelorDegree
80,17,6,1,23198,32,Male,50000-74999,BachelorDegree
80,18,2,0,41820,32,Male,50000-74999,BachelorDegree
80,19,8,0,82039,32,Male,50000-74999,BachelorDegree
80,20,1,0,71430,32,Male,50000-74999,BachelorDegree
80,21,1,0,22330,32,Male,50000-74999,BachelorDegree
80,22,6,0,63280,32,Male,50000-74999,BachelorDegree
80,23,6,1,54429,32,Male,50000-74999,BachelorDegree
80,24,2,0,51067,32,Male,50000-74999,BachelorDegree
80,25,7,1,56059,32,Male,50000-74999,BachelorDegree
80,26,2,1,99220,32,Male,50000-74999,BachelorDegree
80,27,2,0,55243,32,Male,50000-74999,BachelorDegree
80,28,2,0,82828,32,Male,50000-74999,BachelorDegree
80,29,1,0,12109,32,Male,50000-74999,BachelorDegree
80,30,3,0,34340,32,Male,50000-74999,BachelorDegree
80,31,8,0,85640,32,Male,50000-74999,BachelorDegree
80,32,1,0,56958,32,Male,50000-74999,BachelorDegree
80,33,5,1,40404,32,Male,50000-74999,BachelorDegree
80,34,6,0,45194,32,Male,50000-74999,BachelorDegree
80,35,1,0,70379,32,Male,50000-74999,BachelorDegree
80,36,1,0,43230,32,Male,50000-74999,BachelorDegree
81,1,5,1,13490,47,Female,25000-34999,BachelorDegree
81,2,7,0,19047,47,Female,25000-34999,BachelorDegree
81,3,3,0,10277,47,Female,25000-34999,BachelorDegree
81,4,5,0,20700,47,Female,25000-34999,BachelorDegree
81,5,5,0,1331,47,Female,25000-34999,BachelorDegree
81,6,5,0,8591,47,Female,25000-34999,BachelorDegree
81,7,5,0,22952,47,Female,25000-34999,BachelorDegree
81,8,1,1,12844,47,Female,25000-34999,BachelorDegree
81,9,1,0,11051,47,Female,25000-34999,BachelorDegree
81,10,8,0,15296,47,Female,25000-34999,BachelorDegree
81,11,1,0,14675,47,Female,25000-34999,BachelorDegree
81,12,4,0,21604,47,Female,25000-34999,BachelorDegree
81,13,7,0,15304,47,Female,25000-34999,BachelorDegree
81,14,7,0,22902,47,Female,25000-34999,BachelorDegree
81,15,6,0,11894,47,Female,25000-34999,BachelorDegree
81,16,8,0,16216,47,Female,25000-34999,BachelorDegree
81,17,6,1,12108,47,Female,25000-34999,BachelorDegree
81,18,2,0,8923,47,Female,25000-34999,BachelorDegree
81,19,8,0,20010,47,Female,25000-34999,BachelorDegree
81,20,1,0,32251,47,Female,25000-34999,BachelorDegree
81,21,4,0,374903,47,Female,25000-34999,BachelorDegree
81,22,1,0,18178,47,Female,25000-34999,BachelorDegree
81,23,8,0,8505,47,Female,25000-34999,BachelorDegree
81,24,4,0,24363,47,Female,25000-34999,BachelorDegree
81,25,5,0,24203,47,Female,25000-34999,BachelorDegree
81,26,2,1,10755,47,Female,25000-34999,BachelorDegree
81,27,6,0,8439,47,Female,25000-34999,BachelorDegree
81,28,2,0,6344,47,Female,25000-34999,BachelorDegree
81,29,3,0,8261,47,Female,25000-34999,BachelorDegree
81,30,7,0,68576,47,Female,25000-34999,BachelorDegree
81,31,7,0,11353,47,Female,25000-34999,BachelorDegree
81,32,7,0,15310,47,Female,25000-34999,BachelorDegree
81,33,3,0,13732,47,Female,25000-34999,BachelorDegree
81,34,6,0,13154,47,Female,25000-34999,BachelorDegree
81,35,4,0,21871,47,Female,25000-34999,BachelorDegree
81,36,8,0,16316,47,Female,25000-34999,BachelorDegree
82,1,5,1,13337,29,Male,Unanswered,AssociateDegree
82,2,1,1,5908,29,Male,Unanswered,AssociateDegree
82,3,7,1,8084,29,Male,Unanswered,AssociateDegree
82,4,3,0,5631,29,Male,Unanswered,AssociateDegree
82,5,3,1,7199,29,Male,Unanswered,AssociateDegree
82,6,1,1,10294,29,Male,Unanswered,AssociateDegree
82,7,2,0,7788,29,Male,Unanswered,AssociateDegree
82,8,1,1,6036,29,Male,Unanswered,AssociateDegree
82,9,8,1,5428,29,Male,Unanswered,AssociateDegree
82,10,1,0,13646,29,Male,Unanswered,AssociateDegree
82,11,5,1,5612,29,Male,Unanswered,AssociateDegree
82,12,6,1,5676,29,Male,Unanswered,AssociateDegree
82,13,5,0,6470,29,Male,Unanswered,AssociateDegree
82,14,2,0,4550,29,Male,Unanswered,AssociateDegree
82,15,2,1,6011,29,Male,Unanswered,AssociateDegree
82,16,4,1,62647,29,Male,Unanswered,AssociateDegree
82,17,3,0,7833,29,Male,Unanswered,AssociateDegree
82,18,7,1,3468,29,Male,Unanswered,AssociateDegree
82,19,3,1,3713,29,Male,Unanswered,AssociateDegree
82,20,3,0,26721,29,Male,Unanswered,AssociateDegree
82,21,4,0,8870,29,Male,Unanswered,AssociateDegree
82,22,4,0,628741,29,Male,Unanswered,AssociateDegree
82,23,5,0,7596,29,Male,Unanswered,AssociateDegree
82,24,2,0,11100,29,Male,Unanswered,AssociateDegree
82,25,2,0,67323,29,Male,Unanswered,AssociateDegree
82,26,8,0,6497,29,Male,Unanswered,AssociateDegree
82,27,2,0,15548,29,Male,Unanswered,AssociateDegree
82,28,5,1,20250,29,Male,Unanswered,AssociateDegree
82,29,5,0,14749,29,Male,Unanswered,AssociateDegree
82,30,1,0,13463,29,Male,Unanswered,AssociateDegree
82,31,1,0,5238,29,Male,Unanswered,AssociateDegree
82,32,3,0,6284,29,Male,Unanswered,AssociateDegree
82,33,2,0,16939,29,Male,Unanswered,AssociateDegree
82,34,5,0,11174,29,Male,Unanswered,AssociateDegree
82,35,1,0,110052,29,Male,Unanswered,AssociateDegree
82,36,1,0,8988,29,Male,Unanswered,AssociateDegree
83,1,5,1,27140,36,Female,35000-49999,AssociateDegree
83,2,1,1,25676,36,Female,35000-49999,AssociateDegree
83,3,7,1,30666,36,Female,35000-49999,AssociateDegree
83,4,4,1,26063,36,Female,35000-49999,AssociateDegree
83,5,3,1,15791,36,Female,35000-49999,AssociateDegree
83,6,1,1,15231,36,Female,35000-49999,AssociateDegree
83,7,2,0,20775,36,Female,35000-49999,AssociateDegree
83,8,2,0,33352,36,Female,35000-49999,AssociateDegree
83,9,5,0,25903,36,Female,35000-49999,AssociateDegree
83,10,1,0,9254,36,Female,35000-49999,AssociateDegree
83,11,5,1,40239,36,Female,35000-49999,AssociateDegree
83,12,8,0,11703,36,Female,35000-49999,AssociateDegree
83,13,5,0,46647,36,Female,35000-49999,AssociateDegree
83,14,1,1,46807,36,Female,35000-49999,AssociateDegree
83,15,6,0,21736,36,Female,35000-49999,AssociateDegree
83,16,3,0,9088,36,Female,35000-49999,AssociateDegree
83,17,3,0,12168,36,Female,35000-49999,AssociateDegree
83,18,7,1,22583,36,Female,35000-49999,AssociateDegree
83,19,3,1,31497,36,Female,35000-49999,AssociateDegree
83,20,2,0,34959,36,Female,35000-49999,AssociateDegree
83,21,4,0,40655,36,Female,35000-49999,AssociateDegree
83,22,3,0,27479,36,Female,35000-49999,AssociateDegree
83,23,8,0,12806,36,Female,35000-49999,AssociateDegree
83,24,5,0,31441,36,Female,35000-49999,AssociateDegree
83,25,8,0,14936,36,Female,35000-49999,AssociateDegree
83,26,4,0,16422,36,Female,35000-49999,AssociateDegree
83,27,4,0,23496,36,Female,35000-49999,AssociateDegree
83,28,6,0,8343,36,Female,35000-49999,AssociateDegree
83,29,1,0,18655,36,Female,35000-49999,AssociateDegree
83,30,5,1,12674,36,Female,35000-49999,AssociateDegree
83,31,8,0,18767,36,Female,35000-49999,AssociateDegree
83,32,8,1,50584,36,Female,35000-49999,AssociateDegree
83,33,3,0,28264,36,Female,35000-49999,AssociateDegree
83,34,3,0,8769,36,Female,35000-49999,AssociateDegree
83,35,1,0,22070,36,Female,35000-49999,AssociateDegree
83,36,8,0,12400,36,Female,35000-49999,AssociateDegree
84,1,8,0,12356,31,Male,50000-74999,BachelorDegree
84,2,1,1,10396,31,Male,50000-74999,BachelorDegree
84,3,1,0,11788,31,Male,50000-74999,BachelorDegree
84,4,4,1,6779,31,Male,50000-74999,BachelorDegree
84,5,5,0,11229,31,Male,50000-74999,BachelorDegree
84,6,1,1,3808,31,Male,50000-74999,BachelorDegree
84,7,5,0,8491,31,Male,50000-74999,BachelorDegree
84,8,1,1,6576,31,Male,50000-74999,BachelorDegree
84,9,8,1,10825,31,Male,50000-74999,BachelorDegree
84,10,4,1,10856,31,Male,50000-74999,BachelorDegree
84,11,5,1,12688,31,Male,50000-74999,BachelorDegree
84,12,6,1,11098,31,Male,50000-74999,BachelorDegree
84,13,7,0,11964,31,Male,50000-74999,BachelorDegree
84,14,7,0,9903,31,Male,50000-74999,BachelorDegree
84,15,2,1,11174,31,Male,50000-74999,BachelorDegree
84,16,4,1,28337,31,Male,50000-74999,BachelorDegree
84,17,4,0,7760,31,Male,50000-74999,BachelorDegree
84,18,8,0,7246,31,Male,50000-74999,BachelorDegree
84,19,5,0,10762,31,Male,50000-74999,BachelorDegree
84,20,4,0,12432,31,Male,50000-74999,BachelorDegree
84,21,4,0,6453,31,Male,50000-74999,BachelorDegree
84,22,4,0,19236,31,Male,50000-74999,BachelorDegree
84,23,4,0,15422,31,Male,50000-74999,BachelorDegree
84,24,8,0,16848,31,Male,50000-74999,BachelorDegree
84,25,2,0,14168,31,Male,50000-74999,BachelorDegree
84,26,6,0,13668,31,Male,50000-74999,BachelorDegree
84,27,4,0,12266,31,Male,50000-74999,BachelorDegree
84,28,4,0,11959,31,Male,50000-74999,BachelorDegree
84,29,8,0,13066,31,Male,50000-74999,BachelorDegree
84,30,4,0,49459,31,Male,50000-74999,BachelorDegree
84,31,7,0,106377,31,Male,50000-74999,BachelorDegree
84,32,8,1,17247,31,Male,50000-74999,BachelorDegree
84,33,6,0,12984,31,Male,50000-74999,BachelorDegree
84,34,4,0,8733,31,Male,50000-74999,BachelorDegree
84,35,1,0,25786,31,Male,50000-74999,BachelorDegree
84,36,4,0,20349,31,Male,50000-74999,BachelorDegree
85,1,5,1,23846,30,Male,25000-34999,BachelorDegree
85,2,1,1,14230,30,Male,25000-34999,BachelorDegree
85,3,7,1,27888,30,Male,25000-34999,BachelorDegree
85,4,4,1,38103,30,Male,25000-34999,BachelorDegree
85,5,7,0,29590,30,Male,25000-34999,BachelorDegree
85,6,1,1,19216,30,Male,25000-34999,BachelorDegree
85,7,6,1,47303,30,Male,25000-34999,BachelorDegree
85,8,1,1,180487,30,Male,25000-34999,BachelorDegree
85,9,8,1,8512,30,Male,25000-34999,BachelorDegree
85,10,4,1,19191,30,Male,25000-34999,BachelorDegree
85,11,5,1,20817,30,Male,25000-34999,BachelorDegree
85,12,6,1,15423,30,Male,25000-34999,BachelorDegree
85,13,2,1,29695,30,Male,25000-34999,BachelorDegree
85,14,1,1,38936,30,Male,25000-34999,BachelorDegree
85,15,2,1,41935,30,Male,25000-34999,BachelorDegree
85,16,4,1,36576,30,Male,25000-34999,BachelorDegree
85,17,6,1,21544,30,Male,25000-34999,BachelorDegree
85,18,1,0,39032,30,Male,25000-34999,BachelorDegree
85,19,3,1,38952,30,Male,25000-34999,BachelorDegree
85,20,8,1,32407,30,Male,25000-34999,BachelorDegree
85,21,4,0,32872,30,Male,25000-34999,BachelorDegree
85,22,7,1,37944,30,Male,25000-34999,BachelorDegree
85,23,6,1,41630,30,Male,25000-34999,BachelorDegree
85,24,1,0,91843,30,Male,25000-34999,BachelorDegree
85,25,7,1,54566,30,Male,25000-34999,BachelorDegree
85,26,8,0,11473,30,Male,25000-34999,BachelorDegree
85,27,4,0,35047,30,Male,25000-34999,BachelorDegree
85,28,4,0,34671,30,Male,25000-34999,BachelorDegree
85,29,1,0,13104,30,Male,25000-34999,BachelorDegree
85,30,7,0,57753,30,Male,25000-34999,BachelorDegree
85,31,5,0,70023,30,Male,25000-34999,BachelorDegree
85,32,2,0,57344,30,Male,25000-34999,BachelorDegree
85,33,8,0,32824,30,Male,25000-34999,BachelorDegree
85,34,3,0,20816,30,Male,25000-34999,BachelorDegree
85,35,3,1,62639,30,Male,25000-34999,BachelorDegree
85,36,5,0,59767,30,Male,25000-34999,BachelorDegree
86,1,5,1,15802,26,Female,35000-49999,BachelorDegree
86,2,1,1,10728,26,Female,35000-49999,BachelorDegree
86,3,7,1,10241,26,Female,35000-49999,BachelorDegree
86,4,4,1,3664,26,Female,35000-49999,BachelorDegree
86,5,3,1,9569,26,Female,35000-49999,BachelorDegree
86,6,1,1,4696,26,Female,35000-49999,BachelorDegree
86,7,6,1,11553,26,Female,35000-49999,BachelorDegree
86,8,1,1,25684,26,Female,35000-49999,BachelorDegree
86,9,8,1,5608,26,Female,35000-49999,BachelorDegree
86,10,4,1,11338,26,Female,35000-49999,BachelorDegree
86,11,5,1,8216,26,Female,35000-49999,BachelorDegree
86,12,6,1,7290,26,Female,35000-49999,BachelorDegree
86,13,2,1,19697,26,Female,35000-49999,BachelorDegree
86,14,1,1,25772,26,Female,35000-49999,BachelorDegree
86,15,2,1,15281,26,Female,35000-49999,BachelorDegree
86,16,4,1,10473,26,Female,35000-49999,BachelorDegree
86,17,6,1,22715,26,Female,35000-49999,BachelorDegree
86,18,7,1,16258,26,Female,35000-49999,BachelorDegree
86,19,3,1,19002,26,Female,35000-49999,BachelorDegree
86,20,8,1,65383,26,Female,35000-49999,BachelorDegree
86,21,8,1,41917,26,Female,35000-49999,BachelorDegree
86,22,7,1,9889,26,Female,35000-49999,BachelorDegree
86,23,6,1,19834,26,Female,35000-49999,BachelorDegree
86,24,3,1,92515,26,Female,35000-49999,BachelorDegree
86,25,7,1,138481,26,Female,35000-49999,BachelorDegree
86,26,2,1,22562,26,Female,35000-49999,BachelorDegree
86,27,7,1,30596,26,Female,35000-49999,BachelorDegree
86,28,5,1,59087,26,Female,35000-49999,BachelorDegree
86,29,6,1,86954,26,Female,35000-49999,BachelorDegree
86,30,5,1,29452,26,Female,35000-49999,BachelorDegree
86,31,4,1,105443,26,Female,35000-49999,BachelorDegree
86,32,8,1,144074,26,Female,35000-49999,BachelorDegree
86,33,5,1,76009,26,Female,35000-49999,BachelorDegree
86,34,1,1,34940,26,Female,35000-49999,BachelorDegree
86,35,3,1,21011,26,Female,35000-49999,BachelorDegree
86,36,5,0,100699,26,Female,35000-49999,BachelorDegree
87,1,5,1,186327,32,Male,25000-34999,BachelorDegree
87,2,3,0,71727,32,Male,25000-34999,BachelorDegree
87,3,7,1,43382,32,Male,25000-34999,BachelorDegree
87,4,4,1,26052,32,Male,25000-34999,BachelorDegree
87,5,3,1,39536,32,Male,25000-34999,BachelorDegree
87,6,1,1,18893,32,Male,25000-34999,BachelorDegree
87,7,3,0,514511,32,Male,25000-34999,BachelorDegree
87,8,4,0,13129,32,Male,25000-34999,BachelorDegree
87,9,1,0,45591,32,Male,25000-34999,BachelorDegree
87,10,8,0,13078,32,Male,25000-34999,BachelorDegree
87,11,6,0,40890,32,Male,25000-34999,BachelorDegree
87,12,1,0,74718,32,Male,25000-34999,BachelorDegree
87,13,5,0,22462,32,Male,25000-34999,BachelorDegree
87,14,3,0,86877,32,Male,25000-34999,BachelorDegree
87,15,6,0,29007,32,Male,25000-34999,BachelorDegree
87,16,5,0,13983,32,Male,25000-34999,BachelorDegree
87,17,6,1,12619,32,Male,25000-34999,BachelorDegree
87,18,7,1,28198,32,Male,25000-34999,BachelorDegree
87,19,8,0,17804,32,Male,25000-34999,BachelorDegree
87,20,3,0,20278,32,Male,25000-34999,BachelorDegree
87,21,4,0,46772,32,Male,25000-34999,BachelorDegree
87,22,5,0,16822,32,Male,25000-34999,BachelorDegree
87,23,4,0,7264,32,Male,25000-34999,BachelorDegree
87,24,8,0,12089,32,Male,25000-34999,BachelorDegree
87,25,2,0,4644,32,Male,25000-34999,BachelorDegree
87,26,3,0,10883,32,Male,25000-34999,BachelorDegree
87,27,1,0,10464,32,Male,25000-34999,BachelorDegree
87,28,8,0,11939,32,Male,25000-34999,BachelorDegree
87,29,3,0,16892,32,Male,25000-34999,BachelorDegree
87,30,5,1,6613,32,Male,25000-34999,BachelorDegree
87,31,7,0,17663,32,Male,25000-34999,BachelorDegree
87,32,7,0,2798,32,Male,25000-34999,BachelorDegree
87,33,6,0,18919,32,Male,25000-34999,BachelorDegree
87,34,3,0,11348,32,Male,25000-34999,BachelorDegree
87,35,4,0,2680,32,Male,25000-34999,BachelorDegree
87,36,1,0,1929,32,Male,25000-34999,BachelorDegree
88,1,1,0,11450,55,Female,50000-74999,BachelorDegree
88,2,1,1,8710,55,Female,50000-74999,BachelorDegree
88,3,7,1,7484,55,Female,50000-74999,BachelorDegree
88,4,4,1,6712,55,Female,50000-74999,BachelorDegree
88,5,3,1,10841,55,Female,50000-74999,BachelorDegree
88,6,1,1,32071,55,Female,50000-74999,BachelorDegree
88,7,6,1,18270,55,Female,50000-74999,BachelorDegree
88,8,6,0,3941,55,Female,50000-74999,BachelorDegree
88,9,8,1,10027,55,Female,50000-74999,BachelorDegree
88,10,4,1,13655,55,Female,50000-74999,BachelorDegree
88,11,5,1,9456,55,Female,50000-74999,BachelorDegree
88,12,6,1,7015,55,Female,50000-74999,BachelorDegree
88,13,5,0,31214,55,Female,50000-74999,BachelorDegree
88,14,4,0,81632,55,Female,50000-74999,BachelorDegree
88,15,8,0,78547,55,Female,50000-74999,BachelorDegree
88,16,4,1,10845,55,Female,50000-74999,BachelorDegree
88,17,6,1,19514,55,Female,50000-74999,BachelorDegree
88,18,7,1,14639,55,Female,50000-74999,BachelorDegree
88,19,5,0,44608,55,Female,50000-74999,BachelorDegree
88,20,8,1,59306,55,Female,50000-74999,BachelorDegree
88,21,8,1,20484,55,Female,50000-74999,BachelorDegree
88,22,2,0,72831,55,Female,50000-74999,BachelorDegree
88,23,5,0,206022,55,Female,50000-74999,BachelorDegree
88,24,3,1,31502,55,Female,50000-74999,BachelorDegree
88,25,7,1,69558,55,Female,50000-74999,BachelorDegree
88,26,5,0,24720,55,Female,50000-74999,BachelorDegree
88,27,7,1,30354,55,Female,50000-74999,BachelorDegree
88,28,4,0,112564,55,Female,50000-74999,BachelorDegree
88,29,6,1,45306,55,Female,50000-74999,BachelorDegree
88,30,2,0,19971,55,Female,50000-74999,BachelorDegree
88,31,7,0,20017,55,Female,50000-74999,BachelorDegree
88,32,7,0,45255,55,Female,50000-74999,BachelorDegree
88,33,5,1,51965,55,Female,50000-74999,BachelorDegree
88,34,5,0,39055,55,Female,50000-74999,BachelorDegree
88,35,4,0,26363,55,Female,50000-74999,BachelorDegree
88,36,8,0,56749,55,Female,50000-74999,BachelorDegree
89,1,5,1,20393,28,Male,25000-34999,BachelorDegree
89,2,1,1,27827,28,Male,25000-34999,BachelorDegree
89,3,7,1,7882,28,Male,25000-34999,BachelorDegree
89,4,4,1,17083,28,Male,25000-34999,BachelorDegree
89,5,3,1,15510,28,Male,25000-34999,BachelorDegree
89,6,1,1,11616,28,Male,25000-34999,BachelorDegree
89,7,6,1,21161,28,Male,25000-34999,BachelorDegree
89,8,1,1,32998,28,Male,25000-34999,BachelorDegree
89,9,8,1,5502,28,Male,25000-34999,BachelorDegree
89,10,4,1,15096,28,Male,25000-34999,BachelorDegree
89,11,5,1,18257,28,Male,25000-34999,BachelorDegree
89,12,6,1,20084,28,Male,25000-34999,BachelorDegree
89,13,6,0,16116,28,Male,25000-34999,BachelorDegree
89,14,1,1,22151,28,Male,25000-34999,BachelorDegree
89,15,2,1,19140,28,Male,25000-34999,BachelorDegree
89,16,4,1,29404,28,Male,25000-34999,BachelorDegree
89,17,6,1,15851,28,Male,25000-34999,BachelorDegree
89,18,1,0,43148,28,Male,25000-34999,BachelorDegree
89,19,3,1,21049,28,Male,25000-34999,BachelorDegree
89,20,3,0,119735,28,Male,25000-34999,BachelorDegree
89,21,1,0,41986,28,Male,25000-34999,BachelorDegree
89,22,7,1,39888,28,Male,25000-34999,BachelorDegree
89,23,6,1,67614,28,Male,25000-34999,BachelorDegree
89,24,3,1,52323,28,Male,25000-34999,BachelorDegree
89,25,7,1,24419,28,Male,25000-34999,BachelorDegree
89,26,2,1,47655,28,Male,25000-34999,BachelorDegree
89,27,7,1,23409,28,Male,25000-34999,BachelorDegree
89,28,4,0,18731,28,Male,25000-34999,BachelorDegree
89,29,2,0,58914,28,Male,25000-34999,BachelorDegree
89,30,1,0,78235,28,Male,25000-34999,BachelorDegree
89,31,2,0,93280,28,Male,25000-34999,BachelorDegree
89,32,8,1,103679,28,Male,25000-34999,BachelorDegree
89,33,7,0,44820,28,Male,25000-34999,BachelorDegree
89,34,1,1,95387,28,Male,25000-34999,BachelorDegree
89,35,3,1,43187,28,Male,25000-34999,BachelorDegree
89,36,4,0,46913,28,Male,25000-34999,BachelorDegree
90,1,5,1,24166,35,Female,35000-49999,BachelorDegree
90,2,1,1,7211,35,Female,35000-49999,BachelorDegree
90,3,7,1,13745,35,Female,35000-49999,BachelorDegree
90,4,4,1,8992,35,Female,35000-49999,BachelorDegree
90,5,3,1,16208,35,Female,35000-49999,BachelorDegree
90,6,1,1,8864,35,Female,35000-49999,BachelorDegree
90,7,6,1,9755,35,Female,35000-49999,BachelorDegree
90,8,1,1,15231,35,Female,35000-49999,BachelorDegree
90,9,8,1,10402,35,Female,35000-49999,BachelorDegree
90,10,4,1,33236,35,Female,35000-49999,BachelorDegree
90,11,5,1,7348,35,Female,35000-49999,BachelorDegree
90,12,6,1,7678,35,Female,35000-49999,BachelorDegree
90,13,5,0,26483,35,Female,35000-49999,BachelorDegree
90,14,1,1,23222,35,Female,35000-49999,BachelorDegree
90,15,2,1,11849,35,Female,35000-49999,BachelorDegree
90,16,1,0,31887,35,Female,35000-49999,BachelorDegree
90,17,6,1,7661,35,Female,35000-49999,BachelorDegree
90,18,1,0,26263,35,Female,35000-49999,BachelorDegree
90,19,5,0,18698,35,Female,35000-49999,BachelorDegree
90,20,2,0,22256,35,Female,35000-49999,BachelorDegree
90,21,8,1,33408,35,Female,35000-49999,BachelorDegree
90,22,7,1,31613,35,Female,35000-49999,BachelorDegree
90,23,3,0,52952,35,Female,35000-49999,BachelorDegree
90,24,3,1,23150,35,Female,35000-49999,BachelorDegree
90,25,7,1,35222,35,Female,35000-49999,BachelorDegree
90,26,8,0,32816,35,Female,35000-49999,BachelorDegree
90,27,5,0,33875,35,Female,35000-49999,BachelorDegree
90,28,3,0,70324,35,Female,35000-49999,BachelorDegree
90,29,6,1,45019,35,Female,35000-49999,BachelorDegree
90,30,5,1,56666,35,Female,35000-49999,BachelorDegree
90,31,4,1,60867,35,Female,35000-49999,BachelorDegree
90,32,4,0,58132,35,Female,35000-49999,BachelorDegree
90,33,6,0,65150,35,Female,35000-49999,BachelorDegree
90,34,3,0,30299,35,Female,35000-49999,BachelorDegree
90,35,1,0,36140,35,Female,35000-49999,BachelorDegree
90,36,8,0,37508,35,Female,35000-49999,BachelorDegree
91,1,5,1,23705,32,Male,12000-15999,GradHS
91,2,1,1,38809,32,Male,12000-15999,GradHS
91,3,7,1,16150,32,Male,12000-15999,GradHS
91,4,4,1,10399,32,Male,12000-15999,GradHS
91,5,3,1,12943,32,Male,12000-15999,GradHS
91,6,1,1,12969,32,Male,12000-15999,GradHS
91,7,2,0,31723,32,Male,12000-15999,GradHS
91,8,1,1,51787,32,Male,12000-15999,GradHS
91,9,8,1,29736,32,Male,12000-15999,GradHS
91,10,4,1,82022,32,Male,12000-15999,GradHS
91,11,5,1,22908,32,Male,12000-15999,GradHS
91,12,1,0,56348,32,Male,12000-15999,GradHS
91,13,2,1,35236,32,Male,12000-15999,GradHS
91,14,1,1,22054,32,Male,12000-15999,GradHS
91,15,2,1,40180,32,Male,12000-15999,GradHS
91,16,1,0,27501,32,Male,12000-15999,GradHS
91,17,6,1,44433,32,Male,12000-15999,GradHS
91,18,2,0,53430,32,Male,12000-15999,GradHS
91,19,3,1,52299,32,Male,12000-15999,GradHS
91,20,2,0,77049,32,Male,12000-15999,GradHS
91,21,8,1,38750,32,Male,12000-15999,GradHS
91,22,8,0,53093,32,Male,12000-15999,GradHS
91,23,6,1,85071,32,Male,12000-15999,GradHS
91,24,1,0,113669,32,Male,12000-15999,GradHS
91,25,7,1,58671,32,Male,12000-15999,GradHS
91,26,2,1,48466,32,Male,12000-15999,GradHS
